Log file open, 05/11/23 11:12:40
[2023.05.11-09.12.48:147][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 7DDC8655DBE05F0390A1AEF0640DB4B4AC72E4B4), compiling. Is special engine material.
[2023.05.11-09.12.48:150][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationUnlitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 73494A7DB84770E310F3ED8D4B9AF22AD17465ED), compiling. Is special engine material.
[2023.05.11-09.12.48:153][  0]LogMaterial: Display: Missing cached shadermap for MAT_LevelColorationLitLightmapUV in PCD3D_SM6, Default, SM6 (DDC key hash: 064EC68D5BD8117F6D744CD7CAABC1D1A8A23750), compiling. Is special engine material.
[2023.05.11-09.12.48:156][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: D120C1EA2A607B527DC78DAB4AD9EF1CC3406338), compiling. Is special engine material.
[2023.05.11-09.12.48:160][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationUnlitMateri in PCD3D_SM6, Default, SM6 (DDC key hash: 6C58EB20AF8F835877F3C270520754245EB965D4), compiling. Is special engine material.
[2023.05.11-09.12.48:254][  0]LogInit: Initializing FReadOnlyCVARCache
[2023.05.11-09.12.48:270][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.05.11-09.12.48:293][  0]LogAIModule: Creating AISystem for world Untitled
[2023.05.11-09.12.48:294][  0]LogNetVersion: Set ProjectVersion to 1.0.0.0. Version Checksum will be recalculated on next use.
[2023.05.11-09.12.48:294][  0]LogInit: Texture streaming: Enabled
[2023.05.11-09.12.48:320][  0]LogAnalytics: Display: [UEEditor.Rocket.Release] APIServer = https://datarouter.ol.epicgames.com/. AppVersion = 5.1.0-23058290+++UE5+Release-5.1
[2023.05.11-09.12.48:329][  0]LogAudio: Display: Initializing Audio Device Manager...
[2023.05.11-09.12.48:348][  0]LogAudio: Display: Loading Default Audio Settings Objects...
[2023.05.11-09.12.48:349][  0]LogAudio: Display: No default SoundConcurrencyObject specified (or failed to load).
[2023.05.11-09.12.48:350][  0]LogAudio: Display: AudioInfo: 'BINKA' Registered
[2023.05.11-09.12.48:352][  0]LogAudio: Display: AudioInfo: 'PCM' Registered
[2023.05.11-09.12.48:352][  0]LogAudio: Display: AudioInfo: 'ADPCM' Registered
[2023.05.11-09.12.48:352][  0]LogAudio: Display: AudioInfo: 'OGG' Registered
[2023.05.11-09.12.48:352][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2023.05.11-09.12.48:352][  0]LogAudio: Display: Audio Device Manager Initialized
[2023.05.11-09.12.48:352][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2023.05.11-09.12.48:352][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.05.11-09.12.48:352][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.05.11-09.12.48:352][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.05.11-09.12.48:352][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.05.11-09.12.48:352][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.05.11-09.12.48:352][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.05.11-09.12.48:352][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.05.11-09.12.48:352][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2023.05.11-09.12.48:353][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.05.11-09.12.48:353][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.05.11-09.12.48:353][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.05.11-09.12.48:360][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.05.11-09.12.49:059][  0]LogAudioMixer: Display: Using Audio Hardware Device Haut-parleurs (Realtek(R) Audio)
[2023.05.11-09.12.49:060][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.05.11-09.12.49:063][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.05.11-09.12.49:063][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.05.11-09.12.49:065][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2023.05.11-09.12.49:065][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.05.11-09.12.49:067][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.05.11-09.12.49:067][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2023.05.11-09.12.49:067][  0]LogInit: FAudioDevice initialized.
[2023.05.11-09.12.49:067][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2023.05.11-09.12.49:083][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2023.05.11-09.12.49:092][  0]LogLiveCoding: Display: Starting LiveCoding
[2023.05.11-09.12.49:092][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: UnrealEditor Win64 Development
[2023.05.11-09.12.49:094][  0]LogLiveCoding: Display: First instance in process group "UE_testprojetfinal_0x55189611", spawning console
[2023.05.11-09.12.49:103][  0]LogLiveCoding: Display: Waiting for server
[2023.05.11-09.12.49:562][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2023.05.11-09.12.49:636][  0]LogInit: Transaction tracking system initialized
[2023.05.11-09.12.49:670][  0]LogSourceControl: Display: Uncontrolled Changelist persistency file loaded ../../../../../../Users/lekmi/OneDrive/Bureau/jeufinal/unreal/Saved/SourceControl/UncontrolledChangelists.json
[2023.05.11-09.12.49:670][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2023.05.11-09.12.49:678][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.007462 seconds (Found 115 uncontrolled assets)
[2023.05.11-09.12.49:713][  0]BlueprintLog: New page: Editor Load
[2023.05.11-09.12.49:887][  0]LocalizationService: Localization service is disabled
[2023.05.11-09.12.49:928][  0]TimingProfiler: Initialize
[2023.05.11-09.12.49:928][  0]TimingProfiler: OnSessionChanged
[2023.05.11-09.12.49:928][  0]LoadingProfiler: Initialize
[2023.05.11-09.12.49:928][  0]LoadingProfiler: OnSessionChanged
[2023.05.11-09.12.49:928][  0]NetworkingProfiler: Initialize
[2023.05.11-09.12.49:928][  0]NetworkingProfiler: OnSessionChanged
[2023.05.11-09.12.49:928][  0]MemoryProfiler: Initialize
[2023.05.11-09.12.49:928][  0]MemoryProfiler: OnSessionChanged
[2023.05.11-09.12.50:281][  0]LogFileCache: Scanning file cache for directory 'C:/Users/lekmi/OneDrive/Bureau/jeufinal/unreal/Content/' took 0.01s
[2023.05.11-09.12.50:387][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2023.05.11-09.12.50:500][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2023.05.11-09.12.50:665][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2023.05.11-09.12.50:667][  0]SourceControl: Source control is disabled
[2023.05.11-09.12.50:667][  0]LogUnrealEdMisc: Loading editor; pre map load, took 10.631
[2023.05.11-09.12.50:667][  0]Cmd: MAP LOAD FILE="../../../../../../Users/lekmi/OneDrive/Bureau/jeufinal/unreal/Content/ThirdPerson/Maps/ThirdPersonMap.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.05.11-09.12.50:671][  0]LightingResults: New page: Lighting Build
[2023.05.11-09.12.50:677][  0]LogWorld: UWorld::CleanupWorld for Untitled, bSessionEnded=true, bCleanupResources=true
[2023.05.11-09.12.50:677][  0]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.05.11-09.12.50:677][  0]MapCheck: New page: Map Check
[2023.05.11-09.12.50:677][  0]LightingResults: New page: Lighting Build
[2023.05.11-09.12.50:685][  0]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.05.11-09.12.50:688][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.47ms
[2023.05.11-09.12.51:125][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'ThirdPersonMap'.
[2023.05.11-09.12.51:125][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.05.11-09.12.51:126][  0]LogAIModule: Creating AISystem for world ThirdPersonMap
[2023.05.11-09.12.51:126][  0]LogWorldPartition: ULevel::OnLevelLoaded(ThirdPersonMap)(bIsOwningWorldGameWorld=0, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.05.11-09.12.51:126][  0]LogWorldPartition: Display: WorldPartition initialize started...
[2023.05.11-09.12.51:126][  0]LogWorldPartition: UWorldPartition::Initialize(Asset=ThirdPersonMap, IsEditor=1, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.05.11-09.12.51:538][  0]LogBlueprint: Warning: [AssetLog] C:\Users\lekmi\OneDrive\Bureau\jeufinal\unreal\Content\blueprint\lumiere.uasset: [Compiler] 'Ennemi' does not inherit from 'Pawn' ( Cast To ennemi  would always fail).
[2023.05.11-09.12.51:554][  0]LogStaticMesh: Display: Building static mesh Pillar_50x500...
[2023.05.11-09.12.51:560][  0]LogContentBundle: [Container: ThirdPersonMap] Creating new contrainer.
[2023.05.11-09.12.51:560][  0]LogWorldPartition: Display: WorldPartition initialize took 433 ms
[2023.05.11-09.12.51:569][  0]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.05.11-09.12.51:582][  0]LogStaticMesh: Built static mesh [0.03s] /Game/StarterContent/Architecture/Pillar_50x500.Pillar_50x500
[2023.05.11-09.12.51:665][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.72ms
[2023.05.11-09.12.51:665][  0]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.05.11-09.12.51:666][  0]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0,333ms to complete.
[2023.05.11-09.12.51:666][  0]LogFileHelpers: Loading map 'ThirdPersonMap' took 0.998
[2023.05.11-09.12.51:680][  0]LogUnrealEdMisc: Total Editor Startup Time, took 11.643
[2023.05.11-09.12.51:680][  0]LogShaderCompilers: Display: ================================================
[2023.05.11-09.12.51:680][  0]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.05.11-09.12.51:680][  0]LogShaderCompilers: Display: Total job queries 10, among them cache hits 0 (0.00%)
[2023.05.11-09.12.51:680][  0]LogShaderCompilers: Display: Tracking 0 distinct input hashes that result in 0 distinct outputs (0.00%)
[2023.05.11-09.12.51:680][  0]LogShaderCompilers: Display: RAM used: 0.00 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.00%
[2023.05.11-09.12.51:680][  0]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.05.11-09.12.51:680][  0]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.05.11-09.12.51:680][  0]LogShaderCompilers: Display: Jobs assigned 6, completed 0 (0.00%)
[2023.05.11-09.12.51:680][  0]LogShaderCompilers: Display: Time job spent in pending queue: average 0.01 s, longest 0.03 s
[2023.05.11-09.12.51:680][  0]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.05.11-09.12.51:680][  0]LogShaderCompilers: Display: Jobs were issued in 6 batches (only local compilation was used), average 1.00 jobs/batch
[2023.05.11-09.12.51:680][  0]LogShaderCompilers: Display: ================================================
[2023.05.11-09.12.51:823][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.05.11-09.12.51:830][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.05.11-09.12.51:841][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.05.11-09.12.51:855][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.05.11-09.12.51:922][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2023.05.11-09.12.51:923][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2023.05.11-09.12.51:924][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2023.05.11-09.12.51:926][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2023.05.11-09.12.51:929][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2023.05.11-09.12.51:930][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2023.05.11-09.12.51:931][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2023.05.11-09.12.51:932][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2023.05.11-09.12.51:932][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2023.05.11-09.12.51:934][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2023.05.11-09.12.52:491][  0]LogSlate: Took 0.000294 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.05.11-09.12.52:497][  0]LogSlate: Took 0.000352 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2023.05.11-09.12.52:500][  0]LogSlate: Took 0.000382 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2023.05.11-09.12.52:501][  0]LogSlate: Took 0.000311 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2023.05.11-09.12.52:506][  0]LogSlate: Took 0.002739 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansFallback.ttf' (3848K)
[2023.05.11-09.12.52:537][  0]LogViewport: Scene viewport resized to 1391x842, mode Windowed.
[2023.05.11-09.12.53:229][  0]LogStall: Startup...
[2023.05.11-09.12.53:232][  0]LogStall: Startup complete.
[2023.05.11-09.12.53:252][  0]LogLoad: (Engine Initialization) Total time: 13.22 seconds
[2023.05.11-09.12.53:252][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2023.05.11-09.12.53:329][  0]LogAssetRegistry: Asset discovery search completed in 9.7380 seconds
[2023.05.11-09.12.53:337][  0]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000010 seconds (updated 0 objects)
[2023.05.11-09.12.53:351][  0]LogTurnkeySupport: Turnkey Device: Win64@LAPTOP-D3P8VD63: (Name=LAPTOP-D3P8VD63, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2023.05.11-09.12.53:353][  0]LogContentStreaming: Texture pool size now 1000 MB
[2023.05.11-09.13.22:441][531]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.05.11-09.13.22:450][531]LogContentBundle: [Container: ThirdPersonMap] Generating Streaming for 0 Content Bundles.
[2023.05.11-09.13.22:451][531]LogWorldPartition: Display: GenerateStreaming started...
[2023.05.11-09.13.22:451][531]LogWorldPartition: Display: GetPartitionedActors started...
[2023.05.11-09.13.22:451][531]LogWorldPartition: Display: GetPartitionedActors took 10 us
[2023.05.11-09.13.22:451][531]LogWorldPartition: Display: GenerateStreaming took 157 us
[2023.05.11-09.13.22:453][531]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.05.11-09.13.22:454][531]PIE: New page: PIE session: ThirdPersonMap (11 mai 2023 à 13:13:22)
[2023.05.11-09.13.22:457][531]LogOnline: OSS: Created online subsystem instance for: NULL
[2023.05.11-09.13.22:457][531]LogOnline: OSS: TryLoadSubsystemAndSetDefault: Loaded subsystem for module [NULL]
[2023.05.11-09.13.22:457][531]LogPlayLevel: Creating play world package: /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.05.11-09.13.22:461][531]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003781s)
[2023.05.11-09.13.22:461][531]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap to /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap (0.003815s)
[2023.05.11-09.13.22:461][531]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.05.11-09.13.22:461][531]LogAIModule: Creating AISystem for world ThirdPersonMap
[2023.05.11-09.13.22:462][531]LogWorldPartition: ULevel::OnLevelLoaded(ThirdPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.05.11-09.13.22:462][531]LogWorldPartition: Display: WorldPartition initialize started...
[2023.05.11-09.13.22:462][531]LogWorldPartition: UWorldPartition::Initialize(Asset=ThirdPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.05.11-09.13.22:462][531]LogContentBundle: [Container: ThirdPersonMap] Creating new contrainer.
[2023.05.11-09.13.22:462][531]LogWorldPartition: Display: WorldPartition initialize took 916 us (total: 434 ms)
[2023.05.11-09.13.22:462][531]LogPlayLevel: PIE: World Init took: (0.001701s)
[2023.05.11-09.13.22:471][531]LogUObjectHash: Compacting FUObjectHashTables data took   0.69ms
[2023.05.11-09.13.22:472][531]LogAudio: Display: Creating Audio Device:                 Id: 2, Scope: Unique, Realtime: True
[2023.05.11-09.13.22:472][531]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.05.11-09.13.22:472][531]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.05.11-09.13.22:472][531]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.05.11-09.13.22:472][531]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.05.11-09.13.22:472][531]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.05.11-09.13.22:472][531]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.05.11-09.13.22:472][531]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.05.11-09.13.22:472][531]LogAudio: Display: AudioDevice MaxSources: 32
[2023.05.11-09.13.22:473][531]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.05.11-09.13.22:473][531]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.05.11-09.13.22:473][531]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.05.11-09.13.22:474][531]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.05.11-09.13.22:560][531]LogAudioMixer: Display: Using Audio Hardware Device Haut-parleurs (Realtek(R) Audio)
[2023.05.11-09.13.22:560][531]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.05.11-09.13.22:560][531]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.05.11-09.13.22:560][531]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.05.11-09.13.22:561][531]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=2
[2023.05.11-09.13.22:561][531]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=2
[2023.05.11-09.13.22:563][531]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=2
[2023.05.11-09.13.22:563][531]LogInit: FAudioDevice initialized.
[2023.05.11-09.13.22:563][531]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=2
[2023.05.11-09.13.22:563][531]LogAudio: Display: Audio Device (ID: 2) registered with world 'ThirdPersonMap'.
[2023.05.11-09.13.22:565][531]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.05.11-09.13.22:567][531]LogWorld: Bringing World /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap up for play (max tick rate 60) at 2023.05.11-11.13.22
